time_hour,precip_intensity,temperature,humidity,wind_speed,wind_gust,weather_summary,cloud_cover,zip,weather_status
2019-05-16 16:00:00,0.0,71.01,0.32,6.2,6.2,Mostly Cloudy,0.7,10282,observed
2019-05-16 17:00:00,0.0,70.25,0.35,6.72,6.72,Mostly Cloudy,0.54,10282,observed
2019-05-16 18:00:00,0.0,71.52,0.31,6.78,6.78,Mostly Cloudy,0.59,10282,observed
2019-05-16 19:00:00,0.0,71.03,0.31,5.44,5.44,Partly Cloudy,0.45,10282,observed
2019-05-16 20:00:00,0.0,65.38,0.5,0.75,0.75,Partly Cloudy,0.22,10282,observed
2019-05-16 21:00:00,0.0,63.9,0.56,0.51,0.92,Clear,0.08,10282,observed
2019-05-16 22:00:00,0.0,62.48,0.58,0.62,1.07,Clear,0.12,10282,observed
2019-05-16 23:00:00,0.0,61.05,0.62,0.31,0.49,Clear,0.12,10282,observed
2019-05-17 00:00:00,0.0,60.29,0.66,1.13,1.13,Partly Cloudy,0.45,10282,observed
2019-05-17 01:00:00,0.0,60.31,0.66,0.52,0.52,Mostly Cloudy,0.85,10282,observed
2019-05-17 02:00:00,0.0,60.03,0.67,0.39,0.89,Mostly Cloudy,0.7,10282,observed
2019-05-17 03:00:00,0.0,60.08,0.66,3.21,3.21,Partly Cloudy,0.33,10282,observed
2019-05-17 04:00:00,0.0,58.93,0.69,2.8,2.8,Partly Cloudy,0.25,10282,observed
2019-05-17 05:00:00,0.0,58.42,0.72,4.65,4.65,Partly Cloudy,0.31,10282,observed
2019-05-17 06:00:00,0.0,57.66,0.76,4.79,4.79,Partly Cloudy,0.44,10282,observed
2019-05-17 07:00:00,0.0,61.32,0.7,5.13,5.13,Partly Cloudy,0.19,10282,observed
2019-05-17 08:00:00,0.0,63.93,0.67,6.35,6.35,Partly Cloudy,0.28,10282,observed
2019-05-17 09:00:00,0.0,66.74,0.61,6.59,6.59,Partly Cloudy,0.23,10282,observed
2019-05-17 10:00:00,0.0,68.98,0.58,6.05,6.05,Partly Cloudy,0.22,10282,observed
2019-05-17 11:00:00,0.0,71.04,0.55,6.14,6.14,Partly Cloudy,0.27,10282,observed
2019-05-17 12:00:00,0.0,72.95,0.51,7.82,7.82,Partly Cloudy,0.36,10282,observed
2019-05-17 13:00:00,0.0,70.24,0.59,6.48,6.48,Overcast,1.0,10282,observed
2019-05-17 14:00:00,0.002,69.71,0.64,3.52,3.52,Possible Drizzle,1.0,10282,observed
2019-05-17 15:00:00,0.0,73.14,0.56,5.32,5.32,Overcast,0.93,10282,observed
2019-05-17 16:00:00,0.0,74.95,0.51,6.85,6.85,Mostly Cloudy,0.64,10282,observed
2019-05-17 17:00:00,0.0,75.24,0.51,8.54,8.54,Overcast,0.88,10282,observed
2019-05-17 18:00:00,0.0,75.85,0.5,8.85,8.85,Mostly Cloudy,0.82,10282,observed
2019-05-17 19:00:00,0.0,76.37,0.56,4.52,4.52,Partly Cloudy,0.22,10282,observed
2019-05-17 20:00:00,0.0,74.76,0.55,5.5,5.5,Partly Cloudy,0.36,10282,observed
2019-05-17 21:00:00,0.0074,71.85,0.63,4.74,4.74,Mostly Cloudy,0.71,10282,observed
2019-05-17 22:00:00,0.0318,69.19,0.77,3.77,3.77,Light Rain,0.95,10282,observed
2019-05-17 23:00:00,0.0,68.13,0.79,3.28,3.28,Mostly Cloudy,0.81,10282,observed
2019-05-18 00:00:00,0.0,68.21,0.71,5.59,5.59,Mostly Cloudy,0.75,10282,observed
2019-05-18 01:00:00,0.0,66.18,0.6,7.99,7.99,Mostly Cloudy,0.52,10282,observed
2019-05-18 02:00:00,0.0,64.4,0.56,6.2,6.2,Partly Cloudy,0.25,10282,observed
2019-05-18 03:00:00,0.0,62.32,0.54,6.34,6.34,Clear,0.12,10282,observed
2019-05-18 04:00:00,0.0,60.19,0.57,3.78,3.78,Partly Cloudy,0.23,10282,observed
2019-05-18 05:00:00,0.0,57.71,0.58,3.6,3.6,Partly Cloudy,0.16,10282,observed
2019-05-18 06:00:00,0.0,56.14,0.62,5.03,5.03,Partly Cloudy,0.14,10282,observed
2019-05-18 07:00:00,0.0,58.38,0.59,4.58,4.58,Clear,0.09,10282,observed
2019-05-18 08:00:00,0.0,60.07,0.56,6.71,6.71,Clear,0.1,10282,observed
2019-05-18 09:00:00,0.0,62.59,0.51,5.29,5.29,Clear,0.11,10282,observed
2019-05-18 10:00:00,0.0,64.83,0.44,4.77,4.77,Clear,0.06,10282,observed
2019-05-18 11:00:00,0.0,66.18,0.4,4.95,4.95,Clear,0.06,10282,observed
2019-05-18 12:00:00,0.0,68.24,0.35,4.86,4.86,Clear,0.06,10282,observed
2019-05-18 13:00:00,0.0,70.18,0.32,6.32,6.32,Clear,0.06,10282,observed
2019-05-18 14:00:00,0.0,71.61,0.31,4.97,4.97,Clear,0.05,10282,observed
2019-05-18 15:00:00,0.0,72.66,0.29,5.43,5.43,Clear,0.09,10282,observed
2019-05-18 16:00:00,0.0,73.73,0.29,5.96,5.96,Clear,0.08,10282,observed
2019-05-18 17:00:00,0.0,71.61,0.36,7.08,7.08,Partly Cloudy,0.16,10282,observed
2019-05-18 18:00:00,0.0,70.9,0.37,7.33,7.33,Partly Cloudy,0.17,10282,observed
2019-05-18 19:00:00,0.0,67.53,0.42,9.45,9.45,Partly Cloudy,0.15,10282,observed
2019-05-18 20:00:00,0.0,63.94,0.5,6.78,6.78,Clear,0.1,10282,observed
2019-05-18 21:00:00,0.0,61.89,0.56,6.15,6.15,Partly Cloudy,0.16,10282,observed
2019-05-18 22:00:00,0.0,60.94,0.59,5.13,5.13,Partly Cloudy,0.14,10282,observed
2019-05-18 23:00:00,0.0,60.71,0.6,5.41,5.41,Clear,0.11,10282,observed
2019-05-19 00:00:00,0.0,59.81,0.62,4.45,4.45,Partly Cloudy,0.15,10282,observed
2019-05-19 01:00:00,0.0,59.46,0.64,2.07,2.07,Partly Cloudy,0.14,10282,observed
2019-05-19 02:00:00,0.0,59.65,0.7,3.09,3.09,Partly Cloudy,0.36,10282,observed
2019-05-19 03:00:00,0.0,59.27,0.72,2.7,2.7,Mostly Cloudy,0.61,10282,observed
2019-05-19 04:00:00,0.0,58.43,0.75,1.06,1.06,Partly Cloudy,0.41,10282,observed
2019-05-19 05:00:00,0.0,58.21,0.78,2.89,2.89,Mostly Cloudy,0.61,10282,observed
2019-05-19 06:00:00,0.0,59.06,0.79,3.17,3.17,Mostly Cloudy,0.66,10282,observed
2019-05-19 07:00:00,0.0,60.56,0.77,3.57,3.57,Overcast,0.89,10282,observed
2019-05-19 08:00:00,0.0,61.87,0.75,5.08,5.08,Mostly Cloudy,0.7,10282,observed
2019-05-19 09:00:00,0.0013,63.4,0.74,4.71,4.71,Mostly Cloudy,0.73,10282,observed
2019-05-19 10:00:00,0.0,66.04,0.73,5.17,5.17,Mostly Cloudy,0.64,10282,observed
2019-05-19 11:00:00,0.0,67.53,0.7,8.01,8.01,Mostly Cloudy,0.66,10282,observed
2019-05-19 12:00:00,0.0,70.37,0.65,7.86,7.86,Partly Cloudy,0.43,10282,observed
2019-05-19 13:00:00,0.0,71.91,0.65,10.47,10.47,Partly Cloudy,0.15,10282,observed
2019-05-19 14:00:00,0.0,72.96,0.66,9.32,9.32,Partly Cloudy,0.19,10282,observed
2019-05-19 15:00:00,0.0,73.93,0.66,9.75,13.11,Partly Cloudy,0.21,10282,observed
2019-05-19 16:00:00,0.0,75.36,0.66,10.13,11.4,Clear,0.06,10282,observed
2019-05-19 17:00:00,0.0,75.07,0.69,11.09,14.78,Partly Cloudy,0.15,10282,observed
2019-05-19 18:00:00,0.0,74.87,0.69,10.04,10.16,Partly Cloudy,0.33,10282,observed
2019-05-19 19:00:00,0.0,73.37,0.73,7.5,7.5,Partly Cloudy,0.23,10282,observed
2019-05-19 20:00:00,0.0,71.31,0.76,8.51,8.51,Partly Cloudy,0.32,10282,observed
2019-05-19 21:00:00,0.0,70.21,0.8,5.95,5.95,Partly Cloudy,0.3,10282,observed
2019-05-19 22:00:00,0.0,70.19,0.8,5.22,5.22,Partly Cloudy,0.3,10282,observed
2019-05-19 23:00:00,0.0,69.08,0.82,7.21,7.21,Partly Cloudy,0.49,10282,observed
2019-05-20 00:00:00,0.0038,69.48,0.84,4.5,4.5,Drizzle,0.83,10282,observed
2019-05-20 01:00:00,0.0471,68.83,0.85,4.88,4.88,Light Rain,0.89,10282,observed
2019-05-20 02:00:00,0.1463,68.65,0.85,0.13,0.13,Rain,0.89,10282,observed
2019-05-20 03:00:00,0.0,66.97,0.89,1.72,1.72,Mostly Cloudy,0.76,10282,observed
2019-05-20 04:00:00,0.035,66.22,0.91,1.58,1.58,Light Rain,0.79,10282,observed
2019-05-20 05:00:00,0.0048,66.33,0.88,3.29,3.29,Mostly Cloudy,0.54,10282,observed
2019-05-20 06:00:00,0.0,65.37,0.89,4.17,4.17,Partly Cloudy,0.35,10282,observed
2019-05-20 07:00:00,0.0,66.58,0.86,2.35,2.35,Partly Cloudy,0.44,10282,observed
2019-05-20 08:00:00,0.0,69.57,0.82,5.73,5.73,Partly Cloudy,0.37,10282,observed
2019-05-20 09:00:00,0.0,73.14,0.76,8.37,8.37,Mostly Cloudy,0.59,10282,observed
2019-05-20 10:00:00,0.0,75.98,0.7,8.99,8.99,Mostly Cloudy,0.58,10282,observed
2019-05-20 11:00:00,0.0,79.29,0.59,11.19,11.72,Partly Cloudy,0.18,10282,observed
2019-05-20 12:00:00,0.0,80.78,0.54,12.18,17.61,Partly Cloudy,0.46,10282,observed
2019-05-20 13:00:00,0.0,82.28,0.5,12.75,12.75,Mostly Cloudy,0.57,10282,observed
2019-05-20 14:00:00,0.0,84.46,0.45,10.21,12.88,Mostly Cloudy,0.74,10282,observed
2019-05-20 15:00:00,0.0,83.89,0.46,10.38,14.86,Mostly Cloudy,0.75,10282,observed
2019-05-20 16:00:00,0.0,85.32,0.42,13.33,13.33,Mostly Cloudy,0.7,10282,observed
2019-05-20 17:00:00,0.0,84.51,0.43,11.98,17.77,Mostly Cloudy,0.72,10282,observed
2019-05-20 18:00:00,0.0033,84.05,0.44,12.75,12.75,Mostly Cloudy,0.67,10282,observed
2019-05-20 19:00:00,0.0004,82.96,0.46,11.02,11.02,Mostly Cloudy,0.72,10282,observed
2019-05-20 20:00:00,0.0,81.79,0.45,8.16,8.16,Partly Cloudy,0.31,10282,observed
2019-05-20 21:00:00,0.0,80.26,0.37,7.83,7.83,Partly Cloudy,0.19,10282,observed
2019-05-20 22:00:00,0.0,78.28,0.37,7.7,7.7,Clear,0.03,10282,observed
2019-05-20 23:00:00,0.0,76.82,0.39,9.51,9.51,Clear,0.03,10282,observed
2019-05-21 00:00:00,0.0,71.91,0.51,11.71,11.88,Clear,0.04,10282,observed
2019-05-21 01:00:00,0.0,68.73,0.51,12.0,12.0,Clear,0.03,10282,observed
2019-05-21 02:00:00,0.0,66.99,0.51,9.31,10.05,Clear,0.0,10282,observed
2019-05-21 03:00:00,0.0,65.46,0.49,11.36,14.28,Clear,0.03,10282,observed
2019-05-21 04:00:00,0.0,63.34,0.48,10.2,10.2,Partly Cloudy,0.13,10282,observed
2019-05-21 05:00:00,0.0,61.98,0.48,10.19,10.19,Partly Cloudy,0.36,10282,observed
2019-05-21 06:00:00,0.0,60.14,0.49,9.39,9.84,Mostly Cloudy,0.58,10282,observed
2019-05-21 07:00:00,0.0,59.36,0.51,11.53,11.53,Overcast,0.88,10282,observed
2019-05-21 08:00:00,0.0,58.22,0.47,13.69,17.94,Mostly Cloudy,0.79,10282,observed
2019-05-21 09:00:00,0.0,57.98,0.45,12.69,14.03,Partly Cloudy,0.45,10282,observed
2019-05-21 10:00:00,0.0,59.44,0.43,12.04,12.96,Clear,0.12,10282,observed
2019-05-21 11:00:00,0.0,61.1,0.4,11.83,15.05,Clear,0.1,10282,observed
2019-05-21 12:00:00,0.0,63.27,0.37,11.76,13.3,Partly Cloudy,0.13,10282,observed
2019-05-21 13:00:00,0.0,65.69,0.35,10.06,16.0,Partly Cloudy,0.26,10282,observed
2019-05-21 14:00:00,0.0,67.92,0.34,13.15,13.15,Partly Cloudy,0.18,10282,observed
2019-05-21 15:00:00,0.0,70.14,0.3,11.58,16.44,Partly Cloudy,0.14,10282,observed
2019-05-21 16:00:00,0.0,70.9,0.28,11.65,12.35,Clear,0.06,10282,observed
2019-05-21 17:00:00,0.0,71.93,0.26,12.79,13.77,Clear,0.03,10282,observed
2019-05-21 18:00:00,0.0,72.32,0.23,12.46,14.6,Clear,0.11,10282,observed
2019-05-21 19:00:00,0.0,71.18,0.22,13.65,13.65,Partly Cloudy,0.17,10282,observed
2019-05-21 20:00:00,0.0,69.04,0.24,11.22,11.22,Partly Cloudy,0.24,10282,observed
2019-05-21 21:00:00,0.0,66.39,0.29,9.55,9.55,Partly Cloudy,0.25,10282,observed
2019-05-21 22:00:00,0.0,65.61,0.32,8.76,13.04,Clear,0.06,10282,observed
2019-05-21 23:00:00,0.0,63.89,0.35,7.96,7.96,Clear,0.06,10282,observed
2019-05-22 00:00:00,0.0,62.44,0.36,7.41,7.41,Clear,0.09,10282,observed
2019-05-22 01:00:00,0.0,61.29,0.39,7.06,7.06,Clear,0.06,10282,observed
2019-05-22 02:00:00,0.0,60.5,0.4,5.7,5.7,Clear,0.06,10282,observed
2019-05-22 03:00:00,0.0,59.18,0.44,5.8,5.8,Clear,0.06,10282,observed
2019-05-22 04:00:00,0.0,56.94,0.49,3.76,3.76,Clear,0.06,10282,observed
2019-05-22 05:00:00,0.0,55.59,0.53,4.4,4.4,Clear,0.06,10282,observed
2019-05-22 06:00:00,0.0,54.69,0.55,3.43,3.43,Clear,0.06,10282,observed
2019-05-22 07:00:00,0.0,57.46,0.51,3.67,3.67,Clear,0.02,10282,observed
2019-05-22 08:00:00,0.0,60.29,0.45,5.69,5.69,Clear,0.04,10282,observed
2019-05-22 09:00:00,0.0,63.06,0.39,6.16,6.16,Clear,0.08,10282,observed
2019-05-22 10:00:00,0.0,65.81,0.33,6.74,6.74,Clear,0.08,10282,observed
2019-05-22 11:00:00,0.0,67.23,0.31,7.0,7.0,Clear,0.07,10282,observed
2019-05-22 12:00:00,0.0,68.81,0.28,6.6,6.6,Clear,0.03,10282,observed
2019-05-22 13:00:00,0.0,70.46,0.26,6.92,6.92,Clear,0.06,10282,observed
2019-05-22 14:00:00,0.0,71.34,0.24,6.32,6.32,Partly Cloudy,0.23,10282,observed
2019-05-22 15:00:00,0.0,72.64,0.23,4.77,4.77,Partly Cloudy,0.15,10282,observed
2019-05-22 16:00:00,0.0,73.65,0.22,3.3,3.3,Partly Cloudy,0.21,10282,observed
2019-05-22 17:00:00,0.0,74.55,0.21,2.94,2.94,Partly Cloudy,0.23,10282,observed
2019-05-22 18:00:00,0.0,74.48,0.23,4.67,4.67,Partly Cloudy,0.22,10282,observed
2019-05-22 19:00:00,0.0,73.16,0.26,5.41,5.41,Partly Cloudy,0.24,10282,observed
2019-05-22 20:00:00,0.0,70.05,0.34,5.32,5.32,Partly Cloudy,0.19,10282,observed
2019-05-22 21:00:00,0.0,67.85,0.39,7.17,7.17,Partly Cloudy,0.26,10282,observed
2019-05-22 22:00:00,0.0,67.03,0.42,6.07,6.07,Partly Cloudy,0.22,10282,observed
2019-05-22 23:00:00,0.0,66.33,0.44,5.66,5.66,Partly Cloudy,0.23,10282,observed
2019-05-23 00:00:00,0.0,66.07,0.44,5.92,5.92,Mostly Cloudy,0.56,10282,observed
2019-05-23 01:00:00,0.0,66.15,0.44,6.55,6.55,Mostly Cloudy,0.86,10282,observed
2019-05-23 02:00:00,0.0,65.04,0.47,4.84,4.84,Partly Cloudy,0.39,10282,observed
2019-05-23 03:00:00,0.0,63.64,0.51,4.07,4.07,Partly Cloudy,0.4,10282,observed
2019-05-23 04:00:00,0.0,63.66,0.55,3.52,3.52,Mostly Cloudy,0.84,10282,observed
2019-05-23 05:00:00,0.0,62.12,0.62,3.34,3.34,Overcast,0.96,10282,observed
2019-05-23 06:00:00,0.0561,59.58,0.79,3.27,3.27,Light Rain,1.0,10282,observed
2019-05-23 07:00:00,0.0711,57.99,0.86,4.09,4.09,Light Rain,1.0,10282,observed
2019-05-23 08:00:00,0.0805,56.43,0.86,5.77,5.77,Light Rain,0.94,10282,observed
2019-05-23 09:00:00,0.0301,56.74,0.86,5.12,5.12,Light Rain,1.0,10282,observed
2019-05-23 10:00:00,0.0043,60.17,0.74,5.52,5.52,Possible Drizzle,1.0,10282,observed
2019-05-23 11:00:00,0.0013,61.12,0.69,7.9,7.9,Overcast,0.9,10282,observed
2019-05-23 12:00:00,0.0,63.28,0.65,7.6,7.6,Mostly Cloudy,0.78,10282,observed
2019-05-23 13:00:00,0.0,65.92,0.62,8.17,8.17,Mostly Cloudy,0.78,10282,observed
2019-05-23 14:00:00,0.0,68.79,0.61,8.47,8.47,Mostly Cloudy,0.7,10282,observed
2019-05-23 15:00:00,0.0,70.31,0.6,9.56,9.56,Partly Cloudy,0.49,10282,observed
2019-05-23 16:00:00,0.0121,68.43,0.72,8.2,8.2,Possible Drizzle,0.92,10282,observed
2019-05-23 17:00:00,0.079,66.41,0.87,4.4,4.4,Light Rain,0.81,10282,observed
2019-05-23 18:00:00,0.0,65.38,0.9,6.41,6.41,Mostly Cloudy,0.65,10282,observed
2019-05-23 19:00:00,0.0,66.06,0.84,6.45,6.45,Partly Cloudy,0.48,10282,observed
2019-05-23 20:00:00,0.0,65.4,0.85,4.15,4.15,Mostly Cloudy,0.52,10282,observed
2019-05-23 21:00:00,0.0,64.15,0.91,3.79,3.79,Partly Cloudy,0.29,10282,observed
2019-05-23 22:00:00,0.0,65.07,0.9,5.18,5.18,Partly Cloudy,0.25,10282,observed
2019-05-23 23:00:00,0.0,67.46,0.88,7.24,7.24,Partly Cloudy,0.47,10282,observed
2019-05-24 00:00:00,0.0014,69.02,0.85,6.28,6.28,Partly Cloudy,0.42,10282,observed
2019-05-24 01:00:00,0.0,69.63,0.83,7.9,7.9,Clear,0.1,10282,observed
2019-05-24 02:00:00,0.0,70.05,0.82,6.31,6.31,Partly Cloudy,0.18,10282,observed
2019-05-24 03:00:00,0.0,69.5,0.83,6.62,6.62,Clear,0.1,10282,observed
2019-05-24 04:00:00,0.0,69.04,0.81,5.66,5.66,Clear,0.05,10282,observed
2019-05-24 05:00:00,0.0,68.19,0.73,4.87,4.87,Clear,0.0,10282,observed
2019-05-24 06:00:00,0.0,67.05,0.65,6.97,6.97,Clear,0.1,10282,observed
2019-05-24 07:00:00,0.0,67.64,0.56,10.08,11.89,Clear,0.05,10282,observed
2019-05-24 08:00:00,0.0,68.05,0.5,10.15,15.08,Clear,0.05,10282,observed
2019-05-24 09:00:00,0.0,68.64,0.48,13.71,13.71,Partly Cloudy,0.14,10282,observed
2019-05-24 10:00:00,0.0,69.77,0.46,12.35,16.18,Partly Cloudy,0.21,10282,observed
2019-05-24 11:00:00,0.0,70.48,0.46,11.54,16.54,Partly Cloudy,0.47,10282,observed
2019-05-24 12:00:00,0.0,71.59,0.45,14.06,21.78,Partly Cloudy,0.4,10282,observed
2019-05-24 13:00:00,0.0,72.51,0.45,13.93,19.73,Mostly Cloudy,0.58,10282,observed
2019-05-24 14:00:00,0.0,73.33,0.46,14.04,21.68,Mostly Cloudy,0.59,10282,observed
2019-05-24 15:00:00,0.0,73.43,0.44,11.85,15.42,Mostly Cloudy,0.59,10282,observed
2019-05-24 16:00:00,0.0,73.28,0.45,13.68,19.39,Mostly Cloudy,0.65,10282,observed
2019-05-24 17:00:00,0.0,72.89,0.45,13.82,15.71,Mostly Cloudy,0.57,10282,observed
2019-05-24 18:00:00,0.0,72.83,0.45,13.52,13.92,Mostly Cloudy,0.54,10282,observed
2019-05-24 19:00:00,0.0,71.87,0.45,11.75,11.75,Partly Cloudy,0.22,10282,observed
2019-05-24 20:00:00,0.0,69.73,0.47,10.44,10.44,Partly Cloudy,0.15,10282,observed
2019-05-24 21:00:00,0.0,67.26,0.5,9.33,9.44,Partly Cloudy,0.15,10282,observed
2019-05-24 22:00:00,0.0,65.67,0.53,8.77,8.77,Partly Cloudy,0.16,10282,observed
2019-05-24 23:00:00,0.0,64.79,0.55,5.99,5.99,Clear,0.1,10282,observed
2019-05-25 00:00:00,0.0,63.28,0.59,5.81,5.81,Clear,0.04,10282,observed
2019-05-25 01:00:00,0.0,62.37,0.62,4.48,4.48,Partly Cloudy,0.13,10282,observed
2019-05-25 02:00:00,0.0,60.99,0.66,2.33,2.33,Partly Cloudy,0.42,10282,observed
2019-05-25 03:00:00,0.0,60.01,0.69,4.24,4.24,Partly Cloudy,0.49,10282,observed
2019-05-25 04:00:00,0.0,58.88,0.72,5.18,5.18,Clear,0.07,10282,observed
2019-05-25 05:00:00,0.0,57.31,0.76,2.87,4.08,Clear,0.0,10282,observed
2019-05-25 06:00:00,0.0,56.25,0.76,2.42,2.83,Clear,0.05,10282,observed
2019-05-25 07:00:00,0.0,57.93,0.75,3.86,3.86,Clear,0.1,10282,observed
2019-05-25 08:00:00,0.0,60.01,0.72,5.66,5.66,Partly Cloudy,0.16,10282,observed
2019-05-25 09:00:00,0.0,61.45,0.68,6.84,6.84,Partly Cloudy,0.49,10282,observed
2019-05-25 10:00:00,0.0,62.82,0.63,7.84,7.84,Partly Cloudy,0.22,10282,observed
2019-05-25 11:00:00,0.0,64.19,0.6,8.12,8.12,Partly Cloudy,0.35,10282,observed
2019-05-25 12:00:00,0.0,66.59,0.55,8.15,8.15,Partly Cloudy,0.4,10282,observed
2019-05-25 13:00:00,0.0,67.46,0.52,9.66,9.66,Mostly Cloudy,0.62,10282,observed
2019-05-25 14:00:00,0.0,67.43,0.54,9.72,9.87,Mostly Cloudy,0.76,10282,observed
2019-05-25 15:00:00,0.0,67.23,0.53,10.78,10.78,Mostly Cloudy,0.58,10282,observed
2019-05-25 16:00:00,0.0,65.24,0.51,12.91,12.91,Mostly Cloudy,0.68,10282,observed
2019-05-25 17:00:00,0.0,65.42,0.48,12.37,13.57,Mostly Cloudy,0.72,10282,observed
2019-05-25 18:00:00,0.0,64.73,0.5,10.64,12.86,Partly Cloudy,0.47,10282,observed
2019-05-25 19:00:00,0.0,63.68,0.54,11.25,11.25,Partly Cloudy,0.35,10282,observed
2019-05-25 20:00:00,0.0,62.46,0.58,9.38,9.38,Partly Cloudy,0.4,10282,observed
2019-05-25 21:00:00,0.0,61.88,0.65,9.18,9.18,Mostly Cloudy,0.8,10282,observed
2019-05-25 22:00:00,0.0,61.29,0.71,10.88,10.88,Mostly Cloudy,0.75,10282,observed
2019-05-25 23:00:00,0.0,61.65,0.71,8.76,8.76,Mostly Cloudy,0.87,10282,observed
2019-05-26 00:00:00,0.0,62.07,0.71,6.07,6.07,Overcast,0.96,10282,observed
2019-05-26 01:00:00,0.0,62.15,0.7,5.84,5.84,Overcast,0.96,10282,observed
2019-05-26 02:00:00,0.0021,62.05,0.77,4.18,4.18,Overcast,1.0,10282,observed
2019-05-26 03:00:00,0.0,62.51,0.77,4.16,4.16,Overcast,0.92,10282,observed
2019-05-26 04:00:00,0.0,62.56,0.78,6.37,6.37,Overcast,1.0,10282,observed
2019-05-26 05:00:00,0.0,62.58,0.79,5.6,5.6,Overcast,0.96,10282,observed
2019-05-26 06:00:00,0.0,62.28,0.83,4.86,4.86,Mostly Cloudy,0.71,10282,observed
2019-05-26 07:00:00,0.0,63.78,0.82,5.86,5.86,Mostly Cloudy,0.74,10282,observed
2019-05-26 08:00:00,0.0,66.73,0.79,6.56,6.56,Mostly Cloudy,0.62,10282,observed
2019-05-26 09:00:00,0.0,70.89,0.73,7.13,7.13,Partly Cloudy,0.18,10282,observed
2019-05-26 10:00:00,0.0,75.54,0.65,5.56,5.56,Clear,0.11,10282,observed
2019-05-26 11:00:00,0.0,77.85,0.59,6.75,6.75,Clear,0.11,10282,observed
2019-05-26 12:00:00,0.0,80.17,0.52,8.09,8.09,Clear,0.11,10282,observed
2019-05-26 13:00:00,0.0,82.34,0.47,8.55,8.55,Partly Cloudy,0.18,10282,observed
2019-05-26 14:00:00,0.0,83.9,0.43,6.74,6.74,Partly Cloudy,0.24,10282,observed
2019-05-26 15:00:00,0.0,85.64,0.38,7.47,7.47,Partly Cloudy,0.28,10282,observed
2019-05-26 16:00:00,0.0,84.41,0.38,8.97,8.97,Partly Cloudy,0.38,10282,observed
2019-05-26 17:00:00,0.0,83.38,0.42,7.75,7.75,Partly Cloudy,0.32,10282,observed
2019-05-26 18:00:00,0.0158,75.89,0.65,8.62,12.02,Possible Light Rain,0.99,10282,observed
2019-05-26 19:00:00,0.0439,72.59,0.77,3.31,3.31,Light Rain,0.96,10282,observed
2019-05-26 20:00:00,0.0,71.31,0.84,1.89,1.89,Mostly Cloudy,0.58,10282,observed
2019-05-26 21:00:00,0.0,71.64,0.83,2.34,2.34,Partly Cloudy,0.14,10282,observed
2019-05-26 22:00:00,0.0,71.93,0.82,4.12,4.12,Mostly Cloudy,0.56,10282,observed
2019-05-26 23:00:00,0.0,72.57,0.8,4.42,4.42,Mostly Cloudy,0.83,10282,observed
2019-05-27 00:00:00,0.0,72.68,0.78,5.38,5.38,Mostly Cloudy,0.51,10282,observed
2019-05-27 01:00:00,0.0,72.69,0.7,7.73,7.73,Partly Cloudy,0.28,10282,observed
2019-05-27 02:00:00,0.0,71.9,0.65,5.5,5.5,Clear,0.05,10282,observed
2019-05-27 03:00:00,0.0,70.12,0.59,6.36,6.36,Clear,0.1,10282,observed
2019-05-27 04:00:00,0.0,68.99,0.56,5.13,5.13,Clear,0.05,10282,observed
2019-05-27 05:00:00,0.0,67.31,0.58,6.62,6.62,Clear,0.0,10282,observed
2019-05-27 06:00:00,0.0,65.65,0.62,3.73,3.73,Clear,0.05,10282,observed
2019-05-27 07:00:00,0.0,66.37,0.62,5.68,5.68,Clear,0.05,10282,observed
2019-05-27 08:00:00,0.0,68.8,0.58,8.22,8.22,Clear,0.06,10282,observed
2019-05-27 09:00:00,0.0,70.56,0.55,8.36,8.36,Clear,0.03,10282,observed
2019-05-27 10:00:00,0.0,72.44,0.5,8.35,8.35,Clear,0.0,10282,observed
2019-05-27 11:00:00,0.0,74.4,0.45,7.95,7.95,Clear,0.07,10282,observed
2019-05-27 12:00:00,0.0,76.27,0.41,6.9,6.9,Clear,0.07,10282,observed
2019-05-27 13:00:00,0.0,77.07,0.37,7.51,7.51,Clear,0.11,10282,observed
2019-05-27 14:00:00,0.0,77.87,0.34,9.25,9.25,Partly Cloudy,0.21,10282,observed
2019-05-27 15:00:00,0.0,78.34,0.34,7.06,7.06,Mostly Cloudy,0.52,10282,observed
2019-05-27 16:00:00,0.0,78.91,0.34,6.18,6.18,Partly Cloudy,0.37,10282,observed
2019-05-27 17:00:00,0.0,79.06,0.34,5.13,5.13,Mostly Cloudy,0.51,10282,observed
2019-05-27 18:00:00,0.0,80.63,0.31,4.18,4.18,Partly Cloudy,0.3,10282,observed
2019-05-27 19:00:00,0.0,79.56,0.32,1.57,1.57,Partly Cloudy,0.21,10282,observed
2019-05-27 20:00:00,0.0,77.14,0.37,1.76,1.76,Clear,0.12,10282,observed
2019-05-27 21:00:00,0.0,73.94,0.44,0.79,0.79,Clear,0.11,10282,observed
2019-05-27 22:00:00,0.0,72.34,0.5,1.23,1.23,Partly Cloudy,0.13,10282,observed
2019-05-27 23:00:00,0.0,70.42,0.59,2.67,2.67,Clear,0.05,10282,observed
2019-05-28 00:00:00,0.0,68.87,0.61,1.1,1.1,Clear,0.06,10282,observed
2019-05-28 01:00:00,0.0,68.16,0.62,1.89,1.89,Partly Cloudy,0.15,10282,observed
2019-05-28 02:00:00,0.0,68.39,0.63,0.0,0.0,Clear,0.05,10282,observed
